"","Tanggal","Jumlah.kasus.kumulatif","Jumlah.pasien.dalam.perawatan","Jumlah.pasien.sembuh","Jumlah.pasien.meninggal"
"52",2020-06-27,87,58,25,4
"53",2020-06-28,104,55,43,6
"54",2020-06-29,105,55,44,6
"55",2020-06-30,105,55,44,6
"56",2020-07-01,105,55,44,6
"57",2020-07-02,105,55,44,6
"58",2020-07-03,129,67,55,7
"59",2020-07-04,130,68,55,7
"60",2020-07-05,130,68,55,7
"61",2020-07-06,130,68,55,7
"62",2020-07-07,130,68,55,7
"63",2020-07-08,130,66,57,7
"64",2020-07-09,134,69,58,7
"65",2020-07-10,134,58,69,7
"66",2020-07-11,143,66,70,7
"67",2020-07-12,144,64,73,7
"68",2020-07-13,144,64,73,7
"69",2020-07-14,144,61,76,7
"70",2020-07-15,146,63,76,7
"71",2020-07-16,147,61,79,7
"72",2020-07-17,187,95,83,9
"73",2020-07-18,187,92,86,9
"74",2020-07-19,187,91,87,9
"75",2020-07-20,187,89,89,9
"76",2020-07-21,187,89,89,9
"77",2020-07-22,207,102,94,11
"78",2020-07-23,207,100,96,11
"79",2020-07-24,221,95,114,12
"80",2020-07-25,221,91,118,12
"81",2020-07-26,221,91,118,12
"82",2020-07-27,221,88,121,12
"83",2020-07-28,NA,NA,NA,NA
"84",2020-07-29,229,90,126,13
"85",2020-07-30,229,85,131,13
"86",2020-07-31,236,97,126,13
"87",2020-08-01,236,97,126,13
"88",2020-08-02,236,97,126,13
"89",2020-08-03,236,97,126,13
"90",2020-08-04,236,94,129,13
"91",2020-08-05,NA,NA,NA,NA
"92",2020-08-06,236,78,145,13
"93",2020-08-07,241,65,163,13
"94",2020-08-08,242,58,171,13
"95",2020-08-09,243,58,172,13
"96",2020-08-10,243,57,173,13
"97",2020-08-11,243,40,190,13
"98",2020-08-12,243,28,202,13
"99",2020-08-13,246,22,211,13
"100",2020-08-14,247,22,212,13
"101",2020-08-15,247,22,212,13
"102",2020-08-16,265,39,213,13
"103",2020-08-17,265,37,214,14
"104",2020-08-18,296,64,218,14
"105",2020-08-19,355,119,222,14
"106",2020-08-20,355,119,222,14
"107",2020-08-21,387,151,222,14
"108",2020-08-22,391,151,224,16
"109",2020-08-23,396,156,224,16
"110",2020-08-24,396,149,231,16
"111",2020-08-25,404,127,261,16
"112",2020-08-26,404,112,276,16
"113",2020-08-27,404,93,295,16
"114",2020-08-28,404,75,313,16
"115",2020-08-29,408,52,340,16
"116",2020-08-30,409,53,340,16
"117",2020-08-31,409,52,341,16
"118",2020-09-01,412,40,356,16
"119",2020-09-02,413,38,358,17
"120",2020-09-03,413,35,361,17
"121",2020-09-04,413,34,362,17
"122",2020-09-05,413,34,362,17
"123",2020-09-06,423,31,375,17
"124",2020-09-07,423,25,381,17
"125",2020-09-08,424,26,381,17
"126",2020-09-09,426,27,381,18
"127",2020-09-10,431,30,383,18
"128",2020-09-11,431,29,383,19
"129",2020-09-12,439,35,385,19
"130",2020-09-13,439,35,385,19
"131",2020-09-14,448,44,385,19
"132",2020-09-15,448,42,387,19
"133",2020-09-16,448,40,389,19
"134",2020-09-17,451,42,390,19
"135",2020-09-18,451,40,392,19
"136",2020-09-19,451,38,394,19
"137",2020-09-20,458,41,398,19
"138",2020-09-21,459,39,401,19
"139",2020-09-22,463,34,410,19
"140",2020-09-23,463,27,417,19
"141",2020-09-24,463,26,418,19
"142",2020-09-25,463,24,420,19
"143",2020-09-26,472,29,423,20
"144",2020-09-27,472,29,423,20
"145",2020-09-28,472,27,425,20
"146",2020-09-29,472,22,430,20
"147",2020-09-30,472,22,430,20
"148",2020-10-01,472,22,430,20
"149",2020-10-02,472,22,430,20
"150",2020-10-03,479,22,437,20
"151",2020-10-04,479,19,440,20
"152",2020-10-05,479,19,440,20
"153",2020-10-06,481,21,440,20
"154",2020-10-07,481,20,441,20
"155",2020-10-08,484,23,441,20
"156",2020-10-09,484,21,443,20
"157",2020-10-10,484,17,447,20
"158",2020-10-11,495,25,450,20
"159",2020-10-12,496,24,451,21
"160",2020-10-13,496,23,452,21
"161",2020-10-14,499,26,452,21
"162",2020-10-15,499,26,452,21
"163",2020-10-16,500,25,453,22
"164",2020-10-17,501,25,454,22
"165",2020-10-18,501,25,454,22
"166",2020-10-19,501,25,454,22
"167",2020-10-20,512,29,461,22
"168",2020-10-21,512,24,466,22
"169",2020-10-22,512,24,466,22
"170",2020-10-23,512,23,467,22
"171",2020-10-24,514,18,474,22
"172",2020-10-25,514,18,474,22
"173",2020-10-26,514,18,474,22
"174",2020-10-27,NA,NA,NA,NA
"175",2020-10-28,517,14,481,22
"176",2020-10-29,518,14,481,23
"177",2020-10-30,518,12,483,23
"178",2020-10-31,518,12,483,23
"179",2020-11-01,518,12,483,23
"180",2020-11-02,518,7,488,23
"181",2020-11-03,518,6,489,23
"182",2020-11-04,523,10,490,23
"183",2020-11-05,523,10,490,23
"184",2020-11-06,527,11,493,23
"185",2020-11-07,527,10,494,23
"186",2020-11-08,529,10,496,23
"187",2020-11-09,529,10,496,23
"188",2020-11-10,529,10,496,23
"189",2020-11-11,532,12,496,24
"190",2020-11-12,535,13,497,25
"191",2020-11-13,535,10,500,25
"192",2020-11-14,535,10,500,25
"193",2020-11-15,537,12,500,25
"194",2020-11-16,537,11,501,25
"195",2020-11-17,542,12,504,26
"196",2020-11-18,545,13,506,26
"197",2020-11-19,551,17,508,26
"198",2020-11-20,551,16,509,26
"199",2020-11-21,556,21,509,26
"200",2020-11-22,559,23,510,26
"201",2020-11-23,559,23,510,26
"202",2020-11-24,560,22,512,26
"203",2020-11-25,560,22,512,26
"204",2020-11-26,560,20,514,26
"205",2020-11-27,NA,NA,NA,NA
"206",2020-11-28,NA,NA,NA,NA
"207",2020-11-29,NA,NA,NA,NA
"208",2020-11-30,NA,NA,NA,NA
"209",2020-12-01,NA,NA,NA,NA
"210",2020-12-02,NA,NA,NA,NA
"211",2020-12-03,NA,NA,NA,NA
"212",2020-12-04,NA,NA,NA,NA
"213",2020-12-05,NA,NA,NA,NA
"214",2020-12-06,581,22,532,27
"215",2020-12-07,581,19,535,27
"216",2020-12-08,NA,NA,NA,NA
"217",2020-12-09,586,23,536,27
"218",2020-12-10,588,25,536,27
"219",2020-12-11,592,28,537,27
"220",2020-12-12,597,30,540,27
"221",2020-12-13,599,30,542,27
"222",2020-12-14,599,29,543,27
"223",2020-12-15,602,23,552,27
"224",2020-12-16,607,28,552,27
"225",2020-12-17,614,34,553,27
"226",2020-12-18,NA,NA,NA,NA
"227",2020-12-19,NA,NA,NA,NA
"228",2020-12-20,623,36,559,28
"229",2020-12-21,623,34,560,29
"230",2020-12-22,NA,NA,NA,NA
"231",2020-12-23,NA,NA,NA,NA
"232",2020-12-24,NA,NA,NA,NA
"233",2020-12-25,NA,NA,NA,NA
"234",2020-12-26,636,35,572,29
"235",2020-12-27,637,34,574,29
"236",2020-12-28,637,29,579,29
"237",2020-12-29,640,27,584,29
"238",2020-12-30,643,28,586,29
"239",2020-12-31,649,27,593,29
"240",2021-01-01,655,29,597,29
"241",2021-01-02,655,28,598,29
"242",2021-01-03,666,37,600,29
"243",2021-01-04,666,34,603,29
"244",2021-01-05,NA,NA,NA,NA
"245",2021-01-06,NA,NA,NA,NA
"246",2021-01-07,NA,NA,NA,NA
"247",2021-01-08,674,32,613,29
"248",2021-01-09,677,31,617,29
"249",2021-01-10,677,28,620,29
"250",2021-01-11,677,23,625,29
"251",2021-01-12,677,18,630,29
"252",2021-01-13,679,18,632,29
"253",2021-01-14,687,25,633,29
"254",2021-01-15,689,24,635,30
"255",2021-01-16,689,21,638,30
"256",2021-01-17,NA,NA,NA,NA
"257",2021-01-18,689,17,642,30
"258",2021-01-19,689,17,642,30
"259",2021-01-20,692,20,642,30
"260",2021-01-21,693,19,644,30
"261",2021-01-22,NA,NA,NA,NA
"262",2021-01-23,NA,NA,NA,NA
"263",2021-01-24,693,14,649,30
"264",2021-01-25,693,10,653,30
"265",2021-01-26,693,10,653,30
"266",2021-01-27,697,14,653,30
"267",2021-01-28,700,17,653,30
"268",2021-01-29,700,17,653,30
"269",2021-01-30,701,18,653,30
"270",2021-01-31,701,18,653,30
"271",2021-02-01,701,17,654,30
"272",2021-02-02,701,14,657,30
"273",2021-02-03,NA,NA,NA,NA
"274",2021-02-04,NA,NA,NA,NA
"275",2021-02-05,NA,NA,NA,NA
"276",2021-02-06,704,8,666,30
"277",2021-02-07,704,7,667,30
"278",2021-02-08,NA,NA,NA,NA
"279",2021-02-09,704,5,669,30
"280",2021-02-10,708,9,669,30
"281",2021-02-11,710,11,669,30
"282",2021-02-12,710,10,669,31
"283",2021-02-13,NA,NA,NA,NA
"284",2021-02-14,NA,NA,NA,NA
"285",2021-02-15,NA,NA,NA,NA
"286",2021-02-16,NA,NA,NA,NA
"287",2021-02-17,NA,NA,NA,NA
"288",2021-02-18,NA,NA,NA,NA
"289",2021-02-19,NA,NA,NA,NA
"290",2021-02-20,NA,NA,NA,NA
"291",2021-02-21,NA,NA,NA,NA
"292",2021-02-22,NA,NA,NA,NA
"293",2021-02-23,NA,NA,NA,NA
"294",2021-02-24,737,26,680,31
"295",2021-02-25,743,31,681,31
"296",2021-02-26,749,36,682,31
"297",2021-02-27,NA,NA,NA,NA
"298",2021-02-28,758,44,683,31
"299",2021-03-01,759,38,690,31
"300",2021-03-02,763,42,690,31
"301",2021-03-03,774,48,695,31
"302",2021-03-04,788,61,696,31
"303",2021-03-05,796,66,699,31
"304",2021-03-06,814,80,703,31
"305",2021-03-07,820,84,705,31
"306",2021-03-08,820,79,710,31
"307",2021-03-09,820,74,715,31
"308",2021-03-10,833,83,719,31
"309",2021-03-11,834,83,719,32
"310",2021-03-12,834,80,721,33
"311",2021-03-13,852,92,726,34
"312",2021-03-14,869,104,730,35
"313",2021-03-15,869,87,747,35
"314",2021-03-16,879,85,758,36
"315",2021-03-17,891,95,760,36
"316",2021-03-18,899,98,765,36
"317",2021-03-19,916,115,765,36
"318",2021-03-20,935,124,775,36
"319",2021-03-21,950,132,781,37
"320",2021-03-22,950,113,800,37
"321",2021-03-23,960,116,807,37
"322",2021-03-24,991,144,810,37
"323",2021-03-25,1010,144,828,38
"324",2021-03-26,1019,143,838,38
"325",2021-03-27,1048,166,844,38
"326",2021-03-28,1074,191,844,39
