"","Tanggal","Jumlah.kasus.kumulatif","Jumlah.pasien.dalam.perawatan","Jumlah.pasien.sembuh","Jumlah.pasien.meninggal"
"164",2020-09-09,289,2,280,7
"165",2020-09-10,289,2,280,7
"166",2020-09-11,289,2,280,7
"167",2020-09-12,289,2,280,7
"168",2020-09-13,289,2,280,7
"169",2020-09-14,289,2,280,7
"170",2020-09-15,289,2,280,7
"171",2020-09-16,301,11,282,8
"172",2020-09-17,301,10,283,8
"173",2020-09-18,301,9,284,8
"174",2020-09-19,301,5,288,8
"175",2020-09-20,301,5,288,8
"176",2020-09-21,301,5,288,8
"177",2020-09-22,340,42,290,8
"178",2020-09-23,340,40,292,8
"179",2020-09-24,340,40,292,8
"180",2020-09-25,340,36,296,8
"181",2020-09-26,340,35,297,8
"182",2020-09-27,340,35,297,8
"183",2020-09-28,340,13,319,8
"184",2020-09-29,340,2,330,8
"185",2020-09-30,340,2,330,8
"186",2020-10-01,377,38,331,8
"187",2020-10-02,418,46,364,8
"188",2020-10-03,418,26,384,8
"189",2020-10-04,418,7,403,8
"190",2020-10-05,418,5,405,8
"191",2020-10-06,418,3,407,8
"192",2020-10-07,418,2,408,8
"193",2020-10-08,418,1,409,8
"194",2020-10-09,418,0,410,8
"195",2020-10-10,418,0,410,8
"196",2020-10-11,418,0,410,8
"197",2020-10-12,418,0,410,8
"198",2020-10-13,420,2,410,8
"199",2020-10-14,420,0,412,8
"200",2020-10-15,420,0,412,8
"201",2020-10-16,420,0,412,8
"202",2020-10-17,420,0,412,8
"203",2020-10-18,420,0,412,8
"204",2020-10-19,420,0,412,8
"205",2020-10-20,420,0,412,8
"206",2020-10-21,420,0,412,8
"207",2020-10-22,420,0,412,8
"208",2020-10-23,420,0,412,8
"209",2020-10-24,420,0,412,8
"210",2020-10-25,420,0,412,8
"211",2020-10-26,420,0,412,8
"212",2020-10-27,420,0,412,8
"213",2020-10-28,420,0,412,8
"214",2020-10-29,420,0,412,8
"215",2020-10-30,420,0,412,8
"216",2020-10-31,420,0,412,8
"217",2020-11-01,420,0,412,8
"218",2020-11-02,420,0,412,8
"219",2020-11-03,420,0,412,8
"220",2020-11-04,420,0,412,8
"221",2020-11-05,420,0,412,8
"222",2020-11-06,420,0,412,8
"223",2020-11-07,420,0,412,8
"224",2020-11-08,420,0,412,8
"225",2020-11-09,420,0,412,8
"226",2020-11-10,432,12,412,8
"227",2020-11-11,432,5,419,8
"228",2020-11-12,432,5,419,8
"229",2020-11-13,432,1,423,8
"230",2020-11-14,432,1,423,8
"231",2020-11-15,432,1,423,8
"232",2020-11-16,446,15,423,8
"233",2020-11-17,449,8,433,8
"234",2020-11-18,455,14,433,8
"235",2020-11-19,455,9,438,8
"236",2020-11-20,455,9,438,8
"237",2020-11-21,455,6,441,8
"238",2020-11-22,455,6,441,8
"239",2020-11-23,455,6,441,8
"240",2020-11-24,455,3,444,8
"241",2020-11-25,455,3,444,8
"242",2020-11-26,461,9,444,8
"243",2020-11-27,461,3,450,8
"244",2020-11-28,461,2,451,8
"245",2020-11-29,461,2,451,8
"246",2020-11-30,461,0,453,8
"247",2020-12-01,461,0,453,8
"248",2020-12-02,461,0,453,8
"249",2020-12-03,461,0,453,8
"250",2020-12-04,461,0,453,8
"251",2020-12-05,461,0,453,8
"252",2020-12-06,461,0,453,8
"253",2020-12-07,461,0,453,8
"254",2020-12-08,471,10,453,8
"255",2020-12-09,471,10,453,8
"256",2020-12-10,471,10,453,8
"257",2020-12-11,471,10,453,8
"258",2020-12-12,471,0,463,8
"259",2020-12-13,471,0,463,8
"260",2020-12-14,471,0,463,8
"261",2020-12-15,471,0,463,8
"262",2020-12-16,471,0,463,8
"263",2020-12-17,480,9,463,8
"264",2020-12-18,480,7,463,10
"265",2020-12-19,480,5,465,10
"266",2020-12-20,480,5,465,10
"267",2020-12-21,480,5,465,10
"268",2020-12-22,480,3,467,10
"269",2020-12-23,499,22,467,10
"270",2020-12-24,519,39,470,10
"271",2020-12-25,519,25,484,10
"272",2020-12-26,519,25,484,10
"273",2020-12-27,519,25,484,10
"274",2020-12-28,530,25,495,10
"275",2020-12-29,530,23,497,10
"276",2020-12-30,530,6,514,10
"277",2020-12-31,530,6,514,10
"278",2021-01-01,530,2,518,10
"279",2021-01-02,530,2,518,10
"280",2021-01-03,530,2,518,10
"281",2021-01-04,530,0,520,10
"282",2021-01-05,530,0,520,10
"283",2021-01-06,530,0,520,10
"284",2021-01-07,530,0,520,10
"285",2021-01-08,530,0,520,10
"286",2021-01-09,530,0,520,10
"287",2021-01-10,530,0,520,10
"288",2021-01-11,540,10,520,10
"289",2021-01-12,541,10,521,10
"290",2021-01-13,541,10,521,10
"291",2021-01-14,541,10,521,10
"292",2021-01-15,541,9,522,10
"293",2021-01-16,541,9,522,10
"294",2021-01-17,541,9,522,10
"295",2021-01-18,541,2,529,10
"296",2021-01-19,541,2,529,10
"297",2021-01-20,541,0,531,10
"298",2021-01-21,541,0,531,10
"299",2021-01-22,541,0,531,10
"300",2021-01-23,541,0,531,10
"301",2021-01-24,549,8,531,10
"302",2021-01-25,549,3,536,10
"303",2021-01-26,549,3,536,10
"304",2021-01-27,549,3,536,10
"305",2021-01-28,549,3,536,10
"306",2021-01-29,549,3,536,10
"307",2021-01-30,549,2,537,10
"308",2021-01-31,549,1,538,10
"309",2021-02-01,549,0,539,10
"310",2021-02-02,549,0,539,10
"311",2021-02-03,549,0,539,10
"312",2021-02-04,549,0,539,10
"313",2021-02-05,549,0,539,10
"314",2021-02-06,549,0,539,10
"315",2021-02-07,549,0,539,10
"316",2021-02-08,549,0,539,10
"317",2021-02-09,549,0,539,10
"318",2021-02-10,552,3,539,10
"319",2021-02-11,552,3,539,10
"320",2021-02-12,552,3,539,10
"321",2021-02-13,552,3,539,10
"322",2021-02-14,552,3,539,10
"323",2021-02-15,552,0,542,10
"324",2021-02-16,552,0,542,10
"325",2021-02-17,552,0,542,10
"326",2021-02-18,552,0,542,10
"327",2021-02-19,552,0,542,10
"328",2021-02-20,552,0,542,10
"329",2021-02-21,552,0,542,10
"330",2021-02-22,552,0,542,10
"331",2021-02-23,552,0,542,10
"332",2021-02-24,552,0,542,10
"333",2021-02-25,552,0,542,10
"334",2021-02-26,552,0,542,10
"335",2021-02-27,552,0,542,10
"336",2021-02-28,552,0,542,10
"337",2021-03-01,552,0,542,10
"338",2021-03-02,552,0,542,10
"339",2021-03-03,552,0,542,10
"340",2021-03-04,552,0,542,10
"341",2021-03-05,552,0,542,10
"342",2021-03-06,552,0,542,10
"343",2021-03-07,563,11,542,10
"344",2021-03-08,563,0,553,10
"345",2021-03-09,563,0,553,10
"346",2021-03-10,563,0,553,10
"347",2021-03-11,563,0,553,10
"348",2021-03-12,563,0,553,10
"349",2021-03-13,563,0,553,10
"350",2021-03-14,563,0,553,10
"351",2021-03-15,563,0,553,10
"352",2021-03-16,563,0,553,10
"353",2021-03-17,563,0,553,10
"354",2021-03-18,563,0,553,10
"355",2021-03-19,563,0,553,10
"356",2021-03-20,569,6,553,10
"357",2021-03-21,569,6,553,10
"358",2021-03-22,569,6,553,10
"359",2021-03-23,569,6,553,10
"360",2021-03-24,573,10,553,10
"361",2021-03-25,573,10,553,10
"362",2021-03-26,573,10,553,10
"363",2021-03-27,573,10,553,10
"364",2021-03-28,573,10,553,10
