"","Tanggal","Jumlah.kasus.kumulatif","Jumlah.pasien.dalam.perawatan","Jumlah.pasien.sembuh","Jumlah.pasien.meninggal"
"158",2020-09-03,NA,NA,NA,NA
"159",2020-09-04,NA,NA,NA,NA
"160",2020-09-05,NA,NA,NA,NA
"161",2020-09-06,NA,NA,NA,NA
"162",2020-09-07,NA,NA,NA,NA
"163",2020-09-08,755,71,637,47
"164",2020-09-09,NA,NA,NA,NA
"165",2020-09-10,NA,NA,NA,NA
"166",2020-09-11,NA,NA,NA,NA
"167",2020-09-12,NA,NA,NA,NA
"168",2020-09-13,NA,NA,NA,NA
"169",2020-09-14,NA,NA,NA,NA
"170",2020-09-15,NA,NA,NA,NA
"171",2020-09-16,779,31,699,49
"172",2020-09-17,NA,NA,NA,NA
"173",2020-09-18,NA,NA,NA,NA
"174",2020-09-19,NA,NA,NA,NA
"175",2020-09-20,NA,NA,NA,NA
"176",2020-09-21,792,32,710,50
"177",2020-09-22,792,31,711,50
"178",2020-09-23,796,33,713,50
"179",2020-09-24,800,34,716,50
"180",2020-09-25,800,33,717,50
"181",2020-09-26,809,38,720,51
"182",2020-09-27,NA,NA,NA,NA
"183",2020-09-28,809,34,724,51
"184",2020-09-29,812,29,732,51
"185",2020-09-30,813,30,732,51
"186",2020-10-01,814,28,735,51
"187",2020-10-02,815,27,737,51
"188",2020-10-03,816,28,737,51
"189",2020-10-04,823,33,739,51
"190",2020-10-05,827,37,739,51
"191",2020-10-06,830,39,740,51
"192",2020-10-07,839,46,742,51
"193",2020-10-08,839,43,745,51
"194",2020-10-09,842,41,750,51
"195",2020-10-10,NA,NA,NA,NA
"196",2020-10-11,842,38,753,51
"197",2020-10-12,844,40,753,51
"198",2020-10-13,844,36,757,51
"199",2020-10-14,849,37,761,51
"200",2020-10-15,867,55,761,51
"201",2020-10-16,870,45,774,51
"202",2020-10-17,870,45,774,51
"203",2020-10-18,871,42,778,51
"204",2020-10-19,871,41,779,51
"205",2020-10-20,871,36,784,51
"206",2020-10-21,871,35,785,51
"207",2020-10-22,879,41,787,51
"208",2020-10-23,879,41,787,51
"209",2020-10-24,879,41,787,51
"210",2020-10-25,882,42,789,51
"211",2020-10-26,882,42,789,51
"212",2020-10-27,882,38,793,51
"213",2020-10-28,882,37,794,51
"214",2020-10-29,886,39,796,51
"215",2020-10-30,886,39,796,51
"216",2020-10-31,886,38,797,51
"217",2020-11-01,888,29,808,51
"218",2020-11-02,NA,NA,NA,NA
"219",2020-11-03,888,27,810,51
"220",2020-11-04,NA,NA,NA,NA
"221",2020-11-05,NA,NA,NA,NA
"222",2020-11-06,895,22,822,51
"223",2020-11-07,895,22,822,51
"224",2020-11-08,905,29,825,51
"225",2020-11-09,905,29,825,51
"226",2020-11-10,905,29,825,51
"227",2020-11-11,NA,NA,NA,NA
"228",2020-11-12,908,30,827,51
"229",2020-11-13,909,28,830,51
"230",2020-11-14,NA,NA,NA,NA
"231",2020-11-15,921,35,835,51
"232",2020-11-16,921,35,835,51
"233",2020-11-17,NA,NA,NA,NA
"234",2020-11-18,NA,NA,NA,NA
"235",2020-11-19,NA,NA,NA,NA
"236",2020-11-20,NA,NA,NA,NA
"237",2020-11-21,936,38,845,53
"238",2020-11-22,941,42,845,54
"239",2020-11-23,941,40,847,54
"240",2020-11-24,NA,NA,NA,NA
"241",2020-11-25,944,36,854,54
"242",2020-11-26,NA,NA,NA,NA
"243",2020-11-27,NA,NA,NA,NA
"244",2020-11-28,NA,NA,NA,NA
"245",2020-11-29,971,58,858,55
"246",2020-11-30,977,64,858,55
"247",2020-12-01,NA,NA,NA,NA
"248",2020-12-02,982,47,880,55
"249",2020-12-03,NA,NA,NA,NA
"250",2020-12-04,NA,NA,NA,NA
"251",2020-12-05,NA,NA,NA,NA
"252",2020-12-06,1006,64,887,55
"253",2020-12-07,1006,64,887,55
"254",2020-12-08,1009,58,896,55
"255",2020-12-09,1025,70,900,55
"256",2020-12-10,1026,70,901,55
"257",2020-12-11,1026,68,903,55
"258",2020-12-12,NA,NA,NA,NA
"259",2020-12-13,1043,78,909,56
"260",2020-12-14,1043,74,913,56
"261",2020-12-15,1049,79,914,56
"262",2020-12-16,1049,79,914,56
"263",2020-12-17,1062,83,923,56
"264",2020-12-18,1063,80,925,58
"265",2020-12-19,1075,88,929,58
"266",2020-12-20,1075,88,929,58
"267",2020-12-21,1076,84,933,59
"268",2020-12-22,1076,84,933,59
"269",2020-12-23,NA,NA,NA,NA
"270",2020-12-24,NA,NA,NA,NA
"271",2020-12-25,NA,NA,NA,NA
"272",2020-12-26,NA,NA,NA,NA
"273",2020-12-27,NA,NA,NA,NA
"274",2020-12-28,1108,98,951,59
"275",2020-12-29,1111,98,954,59
"276",2020-12-30,1112,96,957,59
"277",2020-12-31,1112,95,958,59
"278",2021-01-01,1122,105,958,59
"279",2021-01-02,NA,NA,NA,NA
"280",2021-01-03,NA,NA,NA,NA
"281",2021-01-04,1124,90,975,59
"282",2021-01-05,1127,81,986,60
"283",2021-01-06,1133,84,989,60
"284",2021-01-07,1144,92,992,60
"285",2021-01-08,1147,92,995,60
"286",2021-01-09,NA,NA,NA,NA
"287",2021-01-10,NA,NA,NA,NA
"288",2021-01-11,1165,93,1012,60
"289",2021-01-12,NA,NA,NA,NA
"290",2021-01-13,NA,NA,NA,NA
"291",2021-01-14,1184,103,1021,60
"292",2021-01-15,NA,NA,NA,NA
"293",2021-01-16,NA,NA,NA,NA
"294",2021-01-17,NA,NA,NA,NA
"295",2021-01-18,NA,NA,NA,NA
"296",2021-01-19,NA,NA,NA,NA
"297",2021-01-20,1201,106,1035,60
"298",2021-01-21,1216,112,1044,60
"299",2021-01-22,NA,NA,NA,NA
"300",2021-01-23,1221,106,1055,60
"301",2021-01-24,1226,104,1062,60
"302",2021-01-25,NA,NA,NA,NA
"303",2021-01-26,1226,100,1066,60
"304",2021-01-27,1234,70,1103,61
"305",2021-01-28,1263,90,1112,61
"306",2021-01-29,NA,NA,NA,NA
"307",2021-01-30,NA,NA,NA,NA
"308",2021-01-31,NA,NA,NA,NA
"309",2021-02-01,1281,103,1116,62
"310",2021-02-02,1282,103,1117,62
"311",2021-02-03,NA,NA,NA,NA
"312",2021-02-04,1301,118,1121,62
"313",2021-02-05,NA,NA,NA,NA
"314",2021-02-06,1308,100,1144,64
"315",2021-02-07,NA,NA,NA,NA
"316",2021-02-08,1312,98,1149,65
"317",2021-02-09,NA,NA,NA,NA
"318",2021-02-10,1333,102,1165,66
"319",2021-02-11,NA,NA,NA,NA
"320",2021-02-12,1378,135,1177,66
"321",2021-02-13,NA,NA,NA,NA
"322",2021-02-14,NA,NA,NA,NA
"323",2021-02-15,NA,NA,NA,NA
"324",2021-02-16,1415,155,1194,66
"325",2021-02-17,NA,NA,NA,NA
"326",2021-02-18,NA,NA,NA,NA
"327",2021-02-19,1453,179,1207,67
"328",2021-02-20,1451,166,1218,67
"329",2021-02-21,NA,NA,NA,NA
"330",2021-02-22,NA,NA,NA,NA
"331",2021-02-23,NA,NA,NA,NA
"332",2021-02-24,1476,167,1241,68
"333",2021-02-25,1504,178,1258,68
"334",2021-02-26,1514,183,1263,68
"335",2021-02-27,1521,178,1275,68
"336",2021-02-28,1534,189,1277,68
"337",2021-03-01,1534,186,1280,68
"338",2021-03-02,1542,189,1284,69
"339",2021-03-03,NA,NA,NA,NA
"340",2021-03-04,NA,NA,NA,NA
"341",2021-03-05,1582,199,1313,70
"342",2021-03-06,NA,NA,NA,NA
"343",2021-03-07,NA,NA,NA,NA
"344",2021-03-08,NA,NA,NA,NA
"345",2021-03-09,NA,NA,NA,NA
"346",2021-03-10,NA,NA,NA,NA
"347",2021-03-11,NA,NA,NA,NA
"348",2021-03-12,1692,240,1381,71
"349",2021-03-13,NA,NA,NA,NA
"350",2021-03-14,NA,NA,NA,NA
"351",2021-03-15,NA,NA,NA,NA
"352",2021-03-16,NA,NA,NA,NA
"353",2021-03-17,NA,NA,NA,NA
"354",2021-03-18,1766,217,1478,71
"355",2021-03-19,NA,NA,NA,NA
"356",2021-03-20,1776,213,1491,72
"357",2021-03-21,NA,NA,NA,NA
"358",2021-03-22,NA,NA,NA,NA
"359",2021-03-23,NA,NA,NA,NA
"360",2021-03-24,1853,213,1565,75
