"","hari_ke","tanggal","tanah_laut","kotabaru","banjar","barito_kuala","tapin","hss","hst","hsu","tabalong","tanah_bumbu","balangan","banjarmasin","banjarbaru"
"109",109,2020-07-08,107,54,103,115,48,23,31,57,48,129,25,323,76
"110",110,2020-07-09,108,54,105,126,48,23,31,57,48,129,25,330,78
"111",111,2020-07-10,113,54,114,128,50,23,31,70,48,132,25,358,86
"112",112,2020-07-11,113,54,118,139,61,24,31,70,48,138,26,366,95
"113",113,2020-07-12,120,54,136,147,68,24,32,73,48,143,44,390,116
"114",114,2020-07-13,120,54,136,149,72,24,32,74,48,144,53,395,117
"115",115,2020-07-14,124,54,145,149,72,30,32,77,68,144,55,406,125
"116",116,2020-07-15,125,58,145,149,73,30,32,77,68,145,55,426,131
"117",117,2020-07-16,125,58,174,153,86,33,32,79,68,145,80,430,131
"118",118,2020-07-17,133,58,174,165,98,34,32,85,68,146,90,439,138
"119",119,2020-07-18,133,62,178,182,102,41,35,88,68,146,90,445,138
"120",120,2020-07-19,133,62,191,183,102,41,35,88,68,151,90,451,140
"121",121,2020-07-20,141,62,191,203,102,57,35,89,68,151,132,499,145
"122",122,2020-07-21,152,63,191,203,132,57,35,89,118,162,132,555,145
"123",123,2020-07-22,223,64,191,203,150,77,35,94,136,162,132,611,158
"124",124,2020-07-23,225,66,225,203,151,99,35,95,157,170,212,616,160
"125",125,2020-07-24,235,66,225,236,151,112,35,114,174,170,212,727,164
"126",126,2020-07-25,235,66,247,236,153,112,35,117,178,176,212,803,190
"127",127,2020-07-26,242,66,254,238,153,121,35,117,181,176,212,863,222
"128",128,2020-07-27,244,66,257,239,153,121,57,120,185,178,224,878,227
"129",129,2020-07-28,250,66,264,239,153,121,57,120,188,183,224,1003,239
"130",130,2020-07-29,281,66,267,239,158,162,57,125,190,183,226,1053,239
"131",131,2020-07-30,303,66,267,267,162,162,57,126,196,194,226,1069,241
"132",132,2020-07-31,303,66,267,267,162,165,83,126,196,194,226,1104,241
"133",133,2020-08-01,304,66,279,267,179,165,84,126,196,194,247,1104,241
"134",134,2020-08-02,327,66,284,271,179,193,84,126,196,194,247,1104,255
"135",135,2020-08-03,327,66,284,271,179,203,84,126,203,194,247,1104,293
"136",136,2020-08-04,342,66,284,278,179,213,87,129,206,194,247,1166,293
"137",137,2020-08-05,352,66,284,278,179,215,108,129,211,194,247,1166,302
"138",138,2020-08-06,363,66,284,301,179,216,114,145,214,194,247,1169,306
"139",139,2020-08-07,363,80,301,301,179,216,117,163,217,194,267,1181,306
"140",140,2020-08-08,365,80,304,322,181,223,119,177,217,212,267,1230,324
